Daily_Flushes,Flush_Volume,Membrane_Flux,Velocity_Crossflow,Pressure_Membrane,Fill_Fraction_GAC_Column,UF_GAC_N_P_Removal,Clinoptilolite_Capacity,Polonite_Capacity,N_Content_Protein,N_P_Excretion,N_Urine,P_Content_A_Protein,P_Content_V_Protein,P_Urine,Seperation_Efficiency,Density_GAC,Lifetime_GAC,Power_Required_Treatment_EC,Current_EC,Power_Stirrer,Flowrate_Discharge,Pump_UF_Lifetime,Membrane_UF_Lifetime,Switch_Lifetime,Valve_UF_Lifetime,Electrode_EC_Lifetime,Stirrer_Lifetime,U_Pump_Misc_Lifetime,Zeo_GHG,GAC_GHG,E_Hydro_GHG,E_Wind_GHG,E_Solar_GHG,E_Gas_GHG,UF_Material_Impacts,GAC_Material_Impacts,EC_Material_Impacts,Misc_Material_Impacts,Controls_Material_Impacts
5.869431803,8.911652426,115.8769501,4.606654856,3.344176825,0.829136419,0.34281077,9.269400609,10.05277776,0.152612361,0.997035224,0.836470208,0.013548468,0.014223174,0.633304092,0.811226056,449.7623821,11263.18762,6.291616976,6.595270816,21.71481023,11.45904349,12.04118,2.845116008,9.317946964,5.373099676,1.853587781,3.268935784,9.776027453,1.734884175,9.000989914,0.049947185,0.024649447,0.071592863,0.621273108,0.003990323,0.001172147,0.000920724,0.051424646,0.008424322
2.638210405,9.340181516,154.5106108,5.101468008,2.093660744,0.751811021,0.421241855,9.986709202,10.08569394,0.168845374,0.997432701,0.930352119,0.030060579,0.020014935,0.673782383,0.833253249,434.1753635,10544.46867,6.311584847,4.16029569,24.11326907,11.79642642,8.750080289,3.057498317,7.8947078,3.219533567,1.972403843,6.638092613,10.48617513,1.617274863,8.71992006,0.063838321,0.024156128,0.072036376,0.656048303,0.003904521,0.00123863,0.000900771,0.057894848,0.008492292
1.172733183,8.722524826,120.7515575,4.007023089,2.286402442,0.847466805,0.360264316,10.24130111,10.78271662,0.150631007,0.991821709,0.878880474,0.042514373,0.007071918,0.681064927,0.836922708,448.1509246,9280.204851,5.887880776,6.600924202,26.93088977,11.83921941,9.510510106,2.906799717,9.724964117,4.145642476,1.968175321,4.122578816,10.16273829,1.850952504,7.820234768,0.058212248,0.020898562,0.076389595,0.525727444,0.004095119,0.001182235,0.001046252,0.057522032,0.008120975
1.878781427,7.570950891,120.7944242,5.305051151,3.205273799,0.755361385,0.412890597,10.12198075,9.388192807,0.1370989,0.991581473,0.905691816,0.03325225,0.005484302,0.676022513,0.819008133,427.8768624,7074.104347,5.88340966,4.213817674,24.66352901,11.69539512,8.838044086,3.117176997,9.989814553,5.286627768,2.053537345,6.016743583,9.49089816,1.785657768,8.320137065,0.049909625,0.022890119,0.081021699,0.53331139,0.003842617,0.001231669,0.001078511,0.051362225,0.008756521
1.451035293,8.704840688,156.0779535,5.087966632,2.597417273,0.758089689,0.323627918,10.08031376,10.08733286,0.135245867,0.99565433,0.827748588,0.028654612,0.010961403,0.685358059,0.828880365,476.0397602,9319.548562,6.030146012,5.500759396,28.16022181,15.36304112,9.795196229,3.065986811,9.184638421,4.67648997,2.027640008,3.879918858,9.897118667,1.735539128,8.428862257,0.059840364,0.015584582,0.08038113,0.631058155,0.004083867,0.001278037,0.001096386,0.053803999,0.008432361
2.007405152,8.857351625,115.0982599,4.214996218,2.842538121,0.848274536,0.342202631,9.903263921,9.808515612,0.166505932,0.992315756,0.871225213,0.023309686,0.011641214,0.665386757,0.841257392,413.7902909,11583.0527,6.334835567,6.7109824,21.98853918,8.716887466,9.957806845,3.240789122,10.14462271,4.099355864,2.161905122,5.75180581,10.1587885,1.803673913,8.74257654,0.054311809,0.030774899,0.083226237,0.565458292,0.004461592,0.001213416,0.001025157,0.053369322,0.007482945
6.488801299,8.340946696,142.8355458,4.579670953,0.171968193,0.819727985,0.497136035,10.59940806,9.9832932,0.140835048,0.993252684,0.941982594,0.020410568,0.002956303,0.716821347,0.88831914,493.4026641,11985.05341,6.178483977,5.231691366,19.33380669,11.01723533,10.52819641,3.096997687,8.784897618,4.521523666,1.997348101,6.167283566,10.39879018,1.766706992,7.684000586,0.059072012,0.015405257,0.082604203,0.67842902,0.004209425,0.001307981,0.001069702,0.052626839,0.008578523
3.570367716,9.534453111,155.9184096,4.108251895,1.866756577,0.762882381,0.398221521,10.33973219,10.06562008,0.180808117,0.998870477,0.854357112,0.022111538,0.010643505,0.660778309,0.845351204,496.9708985,5904.041057,6.055621849,5.178284984,25.41811137,10.58374248,10.49688747,3.213352886,9.343903552,4.851766445,2.098918448,3.834705637,9.889061098,1.943467827,7.81340727,0.063064732,0.02423548,0.077168822,0.642336016,0.004030938,0.001256338,0.000899811,0.0514568,0.00902764
1.382889939,6.612529994,143.1716309,5.094178102,3.213774855,0.764445494,0.475988291,9.331223215,9.476991768,0.173789614,0.998642288,0.810619599,0.022869787,0.019291001,0.691887936,0.887575333,408.2896327,6689.488875,6.026780082,5.516568236,24.24815288,13.81192387,10.08578345,2.955460597,11.51199165,4.892293774,2.152193195,4.530743211,10.09962809,1.930616829,9.054200145,0.053980004,0.020080264,0.080074006,0.545403726,0.004149076,0.001245808,0.000975009,0.050725527,0.008052608
6.427777256,7.664518418,127.158177,4.929357949,3.084576906,0.763264624,0.435903519,9.583656643,10.03288797,0.167827506,0.998619121,0.906122436,0.021512612,0.007473701,0.659520532,0.861319655,474.2210843,6757.947065,6.245279694,4.216056742,27.63491077,14.20045156,9.361763395,2.738668844,10.81673655,3.275876884,1.958227963,4.677390032,9.980219243,1.653391676,8.582459525,0.056577178,0.020496892,0.080636803,0.583554956,0.0041394,0.001244433,0.001047135,0.055202139,0.008451023
6.518089098,6.362833911,136.9134468,4.431229763,1.381267541,0.788821123,0.389456763,9.857833942,9.326617494,0.187138437,0.995188957,0.886269819,0.038556351,0.006591999,0.654318593,0.829618843,470.886287,7579.429258,6.048515695,6.494824477,26.2941483,13.09376133,10.05993725,3.094368469,11.78246296,3.855110153,1.998548822,3.744547483,10.92980013,1.748299032,7.841112773,0.051194023,0.025849996,0.08054539,0.598217809,0.004490743,0.001220865,0.001030249,0.058344044,0.0085882
5.368993222,9.727330455,164.5954809,3.9456528,3.04666509,0.768019996,0.447799937,9.967853152,10.06478058,0.147437644,0.990536864,0.835188818,0.032012147,0.010066423,0.673365616,0.891246117,413.6655803,8241.864701,6.098576145,6.208955276,19.88283924,14.47189627,9.160632414,3.126489026,9.444664023,5.303351638,1.98086398,3.409065347,9.87924405,1.730065974,7.981811877,0.05441972,0.02223894,0.080397088,0.618977773,0.003778733,0.001175738,0.001189305,0.058103328,0.008434667
4.680894095,9.572655544,147.575554,5.194299151,0.879010993,0.818614121,0.46725984,10.66769661,9.831661476,0.144417865,0.992494846,0.839824139,0.005267001,0.01879394,0.715639637,0.806525651,457.93158,8717.439454,6.171850485,4.345798135,24.73205641,9.786377887,10.11590109,2.964618049,9.973009463,4.375541492,2.115117253,4.044946576,10.26628465,1.628170919,7.791732581,0.050448933,0.017306505,0.08111651,0.54875994,0.004160794,0.001287792,0.001004273,0.051082347,0.008089258
5.894243083,7.713347238,121.2249071,4.756573043,3.273561941,0.799298104,0.376228738,10.07196562,9.961177773,0.149745123,0.994400951,0.891606774,0.022946803,0.013942238,0.608299431,0.822984632,448.4752481,8322.733555,6.063033515,4.435965236,27.55916164,8.902061304,8.670828815,3.098122557,9.814024711,6.141270168,1.830908961,3.808751119,10.28964536,1.806486065,8.255323757,0.059801544,0.019263002,0.072672278,0.56945395,0.004178038,0.00122216,0.000978974,0.057953781,0.008156942
2.697694034,7.58816329,147.6598741,4.643204317,1.676783338,0.78282818,0.401958495,10.68732884,10.10989964,0.183341636,0.990411533,0.822509134,0.022784301,0.023320261,0.62973861,0.850840379,477.4664689,6173.315745,5.85899115,6.029922847,26.20607973,11.15019523,11.68676008,2.94018035,10.31140756,4.147174601,2.081042235,4.548453491,9.977804732,1.660420242,8.696333387,0.050698162,0.016171415,0.074836056,0.625788633,0.004327099,0.001143853,0.001001934,0.059855276,0.007924702
3.095725695,7.990571583,123.2252647,5.362223749,3.357850795,0.763395705,0.367103209,9.719793631,9.839231797,0.148978313,0.998994136,0.854497025,0.026426826,0.025068624,0.644619559,0.803368756,484.7965604,11237.8101,6.065614108,4.926214785,21.42474702,11.80641223,8.336896016,2.802751678,9.436252172,4.777403956,2.041872742,4.359144089,10.70123306,1.874432656,8.651512819,0.062671033,0.017786656,0.082709616,0.623248397,0.004379175,0.001274034,0.000942869,0.052898034,0.008359065
3.443928401,7.5769331,125.8313072,5.126825901,0.149756401,0.848751511,0.33277531,10.11269968,10.33557804,0.138116801,0.998512612,0.846214441,0.044480752,0.022331666,0.65975307,0.878222964,494.5902053,8529.913939,5.72223082,4.831572528,26.2316927,15.21755231,12.1886273,3.066148366,8.382079342,4.656290357,2.032726152,5.152918774,9.23589886,1.808087316,8.530332182,0.06120358,0.030939873,0.072067227,0.657311,0.004083318,0.001270482,0.000992634,0.057454786,0.00857703
1.092270105,7.412479729,135.4231464,4.953229555,1.300823523,0.778960304,0.347091422,10.1249842,10.18193402,0.144670995,0.991385719,0.80743943,0.033361743,0.010283727,0.642724372,0.807313089,474.9473987,5613.355553,6.288623873,6.441204123,29.99331598,9.681033512,10.79904739,3.022331747,10.23420214,5.477871593,1.876718721,5.047954773,10.32457363,1.602106631,9.029827181,0.061102337,0.017691867,0.07278494,0.584659531,0.004049431,0.001167568,0.001104139,0.053221858,0.008562635
5.156516908,8.128545558,153.1889676,4.076339734,3.448456112,0.798409018,0.492460283,9.631913577,9.857754466,0.138164201,0.991853976,0.858947502,0.00932553,0.010873551,0.63835523,0.817284522,463.3385176,8679.353277,5.833119898,5.157364946,23.39626322,13.12568506,11.17753368,2.823251551,9.947663262,3.451976517,1.88175753,6.122104775,9.973988322,1.747070655,9.176570778,0.059160764,0.021679475,0.082696346,0.598008873,0.003958976,0.00124538,0.001016146,0.057136457,0.008250349
1.081266155,9.06218727,159.2260311,5.533813436,2.532818621,0.84309822,0.424926062,9.757548283,10.22752108,0.133826938,0.998578517,0.869052779,0.022645922,0.013965205,0.721919084,0.860917478,409.6353141,9546.642033,6.283360011,5.047614149,18.37288776,11.64500448,11.48889467,3.048955404,9.034864282,3.203267797,1.917604882,5.715733855,9.6114762,1.86444264,8.886572938,0.05062067,0.026309656,0.070511013,0.674317215,0.004491357,0.001152764,0.001045673,0.057364124,0.007986688
4.092630133,7.013137397,115.0095151,5.345248714,0.490632251,0.750413402,0.47822254,9.120468423,10.14503715,0.146519555,0.997020354,0.873601032,0.013455254,0.017168913,0.69521098,0.823709129,412.263305,11030.32476,6.005157053,6.782314637,27.53484163,12.32952248,10.53686074,3.005164732,8.363571536,4.465301964,2.014673231,5.509660713,10.31743575,1.675158902,7.894742232,0.06300549,0.018496705,0.075403027,0.677191314,0.003691582,0.001193685,0.001016266,0.051736398,0.008404017
3.526023224,8.240323488,122.8135329,5.158437447,0.279202733,0.792048733,0.444219405,10.74359262,9.806312169,0.160974292,0.993881577,0.803300996,0.027085611,0.018913412,0.720712676,0.826724964,462.9196743,12061.38201,6.341085443,4.362671605,27.47902339,9.844838348,10.23756378,2.793323673,10.46223332,6.284971406,1.90403462,6.952511008,10.37274619,1.854001803,9.117556467,0.054832518,0.022277249,0.077121241,0.600359695,0.004075372,0.001208965,0.001144077,0.060240601,0.008764202
2.871538574,6.097056399,138.2557665,4.97131452,0.659697938,0.767785188,0.384467699,9.908267307,9.387253123,0.188048789,0.995095449,0.790443718,0.023417483,0.013362105,0.663494966,0.846720344,476.8079845,8950.393427,6.23439196,5.582364433,27.65129866,9.246556926,10.66551305,2.848137979,8.9383509,5.099500675,2.095593262,4.679716593,10.09169984,1.858648989,8.625028618,0.050785638,0.018459127,0.080615178,0.557962108,0.004128348,0.001072799,0.000997659,0.061033968,0.008866081
3.387892933,8.09833474,139.2657553,4.197383066,0.114470729,0.824278288,0.463303954,10.63435801,10.01877847,0.184184173,0.994264362,0.874190919,0.0371149,0.006908671,0.630379759,0.807879143,426.4940453,9068.804617,5.788282431,6.303420587,19.44182894,10.97645621,8.547753066,3.229905492,9.88047601,4.832140723,1.821953359,3.318528481,9.872534277,1.7846567,7.868150328,0.051083648,0.023269674,0.081360427,0.599692857,0.004236061,0.001247425,0.001019182,0.05942816,0.008242223
2.550753453,9.623950343,140.9180251,4.232345298,3.031879769,0.848532509,0.449128072,10.33877654,9.592958995,0.16031787,0.995504305,0.84578352,0.021704313,0.019408465,0.67045052,0.822680222,413.1092057,8335.716715,5.93552532,4.081794134,25.86260724,15.71120098,10.20743656,2.827125191,11.04531534,6.043628471,2.032452602,6.504279428,9.407198166,1.928606383,8.540893265,0.05187373,0.020799054,0.076054093,0.60836726,0.004096457,0.001124898,0.001013589,0.053421608,0.008229403
4.880515817,7.265639742,169.6324438,4.681441714,0.979697287,0.78556537,0.323261252,10.00541625,10.29483918,0.135377796,0.998713819,0.889380197,0.033403139,0.009618665,0.683665895,0.828922408,422.7784403,7932.404314,5.761673459,5.169635602,28.32340794,12.90286902,10.94878814,2.921736849,8.313071961,4.130060507,2.164345071,5.213310114,10.48713124,1.912721533,8.949113162,0.06034776,0.021975793,0.079149817,0.635617014,0.003956056,0.00118578,0.000972099,0.056308478,0.00817534
2.93193587,8.172564559,144.9092715,5.536556235,0.261095506,0.794314585,0.380129586,9.697756416,10.42989465,0.188248654,0.99641693,0.846950873,0.035944705,0.009276396,0.658903728,0.876180753,438.9855543,12181.01578,6.019040791,4.803744593,28.45371324,10.07869355,10.37970256,2.926735974,10.86120702,5.828585875,1.920433277,7.093519558,9.848592774,1.683086236,8.077748114,0.064667129,0.016222914,0.08012337,0.611126562,0.004106909,0.001283658,0.001104288,0.054460412,0.007984409
2.504531338,7.789007278,118.5460339,4.499641254,1.254246662,0.793938344,0.481046267,10.5460898,10.51002749,0.148645457,0.996380935,0.902263255,0.017800823,0.008180624,0.622016084,0.87901906,499.050106,9441.22196,6.235575033,5.507275922,21.2932883,9.999011539,9.02433041,3.08084024,9.339670015,6.589024727,2.172438953,5.408024192,10.65414167,1.64697353,9.138126685,0.058444416,0.028272282,0.082135236,0.457002756,0.003925362,0.001229477,0.001141781,0.054584626,0.007855755
6.558848744,6.788573651,137.6044036,4.030710231,2.133541791,0.818177948,0.318996665,10.23990571,10.57354651,0.159779167,0.995122562,0.857461851,0.038391291,0.025005675,0.649401697,0.878943855,433.7423687,7671.441107,6.310245545,4.644764938,29.86721938,15.00430815,9.090330523,2.956666419,9.030830947,5.606525421,2.027202201,3.072666927,9.270710891,1.69764451,8.231080604,0.060055391,0.018661475,0.074798632,0.582538121,0.004250963,0.00123749,0.001015644,0.060332692,0.008214715
1.446802212,8.645183376,144.4882716,4.920373229,1.889843992,0.774736342,0.30190421,9.696155569,9.798066643,0.169176047,0.996909178,0.842417096,0.017689374,0.00911256,0.695836124,0.812172387,440.1860199,9576.672922,6.26515702,4.226036031,21.48811823,8.962814593,7.640148919,2.806678271,9.709972439,5.054425869,2.014745337,4.287094652,9.844275183,1.664063489,8.508055314,0.064222724,0.026931936,0.072428389,0.587055207,0.004154016,0.001173634,0.001009237,0.060065257,0.007797064
3.191842329,6.979535404,127.8426468,5.408588565,0.464483615,0.808746048,0.479157724,10.29260185,10.09842897,0.138271565,0.992050787,0.911840125,0.012536011,0.021069692,0.716903646,0.857552652,474.3714681,6236.237148,5.771491397,6.124141241,18.52977955,15.25666128,9.894545644,2.904815197,8.998399254,3.840832654,2.072957054,5.032373417,9.596578754,1.825330542,7.760257161,0.051667172,0.029342733,0.080190925,0.479993616,0.004232296,0.001145052,0.000983498,0.058869866,0.008253972
5.982397284,7.933726939,123.1142511,5.165428215,1.952820101,0.83739849,0.344899274,9.652461044,10.5990021,0.167041403,0.990392437,0.828402838,0.026935571,0.011007763,0.669043968,0.81306236,423.8245928,8978.026147,6.130129672,4.83425365,22.84471546,11.0626799,9.521872822,2.875594511,9.959278777,5.298747617,2.034670092,3.629433852,10.06900626,1.667345329,9.0803679,0.063086246,0.017246165,0.08006184,0.493805953,0.004340561,0.001189945,0.000934767,0.053897091,0.008337397
6.384645097,8.260979135,135.7529054,3.786211916,1.202680638,0.815874267,0.41572849,10.32016822,9.637495125,0.144236604,0.990243435,0.838578062,0.018432468,0.006226317,0.667789038,0.888435164,414.9944791,7608.973395,6.248671863,6.332245228,19.51965214,10.33999901,9.06625378,2.839275592,11.43348256,5.93114863,2.040958623,4.419929532,9.506035919,1.90235625,8.94088576,0.059781908,0.029192744,0.071904547,0.52424937,0.004099501,0.001218751,0.000849763,0.052730776,0.008633833
2.613211662,9.618551767,163.7557694,5.594561739,2.743877972,0.82978225,0.456294623,10.35590536,10.17353496,0.184139436,0.990703441,0.867298499,0.033452534,0.010602962,0.687887997,0.873895805,428.2778191,5648.650645,6.111989833,5.520341119,23.3108455,13.38054897,10.51533806,3.006498293,9.720338001,5.861791834,2.04693905,4.959278242,9.982974693,1.605329325,7.936801591,0.062325382,0.017934884,0.076800586,0.553400038,0.004287225,0.001229791,0.000840737,0.054306356,0.008372847
1.736621386,8.878934344,122.3742079,3.521318335,0.030772853,0.82468313,0.407577173,10.4485001,9.793040945,0.158036894,0.991303672,0.832592764,0.029067302,0.004949958,0.665331553,0.813882187,464.4413922,5581.184494,5.704786487,4.168498683,19.10508522,8.70593211,10.1187619,3.176895845,10.0981149,6.400895308,1.986418443,4.204726788,9.46032323,1.639525799,9.205945397,0.064937555,0.016244817,0.080747505,0.623578692,0.004062542,0.001253871,0.001022373,0.056080764,0.008471188
6.740878205,6.816737344,168.6698468,5.186796706,1.034122155,0.836039145,0.339912617,9.983866405,10.10693278,0.175894731,0.990818095,0.81463928,0.033960962,0.008785547,0.682993522,0.837661941,458.5150095,9430.947483,6.082775436,4.564905371,18.34363961,8.003599912,9.344451902,2.964181304,8.041458143,3.835837206,2.018703278,4.526751049,10.13053137,1.819920856,8.788303258,0.064688153,0.025166036,0.072502716,0.499258078,0.004473818,0.001160122,0.000846399,0.051329562,0.008304138
1.506778501,7.276547811,170.2100628,4.36204178,0.688511406,0.842247428,0.421835146,9.513141646,10.32574524,0.144841466,0.991888182,0.847430838,0.035562689,0.026644666,0.663884108,0.863457707,401.2562855,9920.93626,5.765292307,6.09495579,26.09196593,12.4019382,10.16314529,2.978016253,12.09197947,3.885554108,2.107846936,3.697408831,9.971742879,1.911911314,7.953247181,0.054657192,0.021689742,0.075924891,0.58375024,0.004015699,0.001265469,0.000985154,0.059502739,0.008847943
5.592236633,7.072903118,169.9200216,5.37159876,1.495324773,0.754923091,0.324575403,10.24291642,10.30646873,0.184022866,0.991242157,0.898512156,0.015399264,0.008466832,0.644518335,0.830246833,470.2101791,7561.992158,6.239589361,5.353827808,23.47949231,11.73891029,10.24826939,2.868365122,7.939908992,4.318790157,1.992237084,4.996582608,9.733282475,1.818644444,8.474785243,0.062261017,0.02295644,0.070585203,0.506695886,0.004063165,0.001276138,0.001053171,0.06072728,0.008185347
3.239227382,6.048244998,125.0769551,5.135245411,0.393823843,0.753765546,0.485292693,10.06012086,9.276311191,0.141029734,0.993891917,0.86675365,0.033423334,0.016025496,0.616535793,0.884252719,470.7012424,7005.091931,6.331029666,4.249318976,26.23502646,10.53736175,11.37647903,3.030889687,10.97281804,2.68430315,2.090213045,4.38894159,10.26046414,1.888621943,7.659718379,0.052118992,0.026093237,0.076361826,0.571790404,0.00428538,0.001126222,0.000988235,0.053888536,0.008285021
6.946158503,6.671837791,154.3093029,4.671847136,1.126064545,0.793313066,0.426663663,9.654601839,9.93659365,0.171857052,0.997217066,0.84643101,0.027483394,0.01608167,0.695115472,0.804495081,431.2500015,5091.726381,6.339722869,7.058134347,22.64051916,13.44501268,10.3601212,2.994907719,11.20209811,5.144481137,2.043583251,6.42613033,9.378517949,1.776111489,8.591054147,0.059623861,0.023429973,0.07067272,0.613165545,0.003941184,0.001181054,0.000951051,0.053986331,0.008286347
2.446136577,8.542660775,116.0259761,4.404996759,2.602703239,0.803329448,0.439741316,10.10421326,9.71243505,0.185818763,0.999718947,0.825637587,0.031698934,0.011412836,0.635123967,0.89178948,490.4800905,6910.093015,6.061117318,6.053954863,19.99316685,15.44834288,8.512382157,3.058639249,9.143853599,3.996828346,1.946614531,4.981879703,10.39039229,1.926489956,7.80818442,0.05964454,0.015641548,0.072291818,0.621383311,0.003819723,0.001161652,0.001055104,0.05588537,0.007980506
6.6048035,6.133670169,142.234964,4.429531929,1.394928507,0.775892805,0.441972795,9.822874461,10.2228655,0.182494891,0.997323259,0.931180485,0.017742572,0.014300467,0.669606641,0.861297502,434.7259786,7139.386015,6.3244408,5.261970901,25.88590319,12.07937146,9.986444827,3.092407393,8.349551047,6.084938384,1.804584605,5.660197539,10.1363513,1.83317223,8.272465331,0.062286921,0.025492542,0.08209358,0.601482269,0.00375796,0.001229954,0.000924595,0.056360667,0.008159767
6.045221649,6.721028026,154.8896294,4.058104902,1.268524807,0.834967273,0.460243208,9.473152794,9.301554413,0.154916194,0.994394616,0.824984773,0.041956512,0.009934731,0.673030672,0.817752048,449.6584263,6221.245324,6.209146193,5.538724256,29.69495645,10.63076008,9.584356685,3.259888261,11.63152544,5.29253221,1.826241022,5.141752308,9.648594507,1.774071125,8.327215643,0.060878379,0.018464245,0.072957804,0.645833764,0.004292241,0.001198923,0.001073417,0.058821352,0.008785081
4.174105391,6.821751093,135.5596892,3.747721181,1.759630337,0.774616349,0.452175493,9.789108905,10.20293993,0.13177629,0.998374782,0.816217154,0.022036745,0.021654353,0.686263373,0.86199136,461.2871413,6259.761583,5.851700917,4.84827369,26.87130676,13.88509264,10.63183794,2.764085736,8.192798853,4.914000327,1.927120906,4.375594105,10.31483792,1.881269937,8.744180848,0.050324319,0.021941235,0.079812041,0.670946633,0.004181908,0.001140823,0.001113759,0.054281729,0.008258528
5.248787249,7.186226961,141.2757235,3.904549841,0.974968029,0.821970568,0.46192612,10.1396227,9.547377559,0.158879929,0.997691964,0.81031135,0.043087596,0.013052681,0.701759591,0.834057674,423.9869367,9902.767819,5.702944765,4.860144357,22.91359525,13.98479247,9.197474262,2.94117486,10.53996364,4.265898073,1.957338309,4.259903308,10.48187146,1.84135943,8.132007247,0.057359093,0.018633535,0.077323076,0.49392992,0.004085459,0.001210958,0.001077597,0.059047336,0.008555827
6.110085158,9.858490837,135.2020519,4.352558911,2.863051257,0.774339932,0.498303462,10.61662868,9.880321445,0.168936353,0.995590702,0.809456937,0.033690243,0.015988385,0.696797429,0.87181845,489.5375233,10047.22738,5.601151846,5.565301493,22.02638864,10.29451459,10.03593428,3.115634997,10.03673749,5.804061496,2.031017273,4.035158349,9.666178209,1.622148551,7.888407514,0.052540923,0.023690045,0.078749083,0.545867972,0.004284036,0.001196546,0.00113467,0.052923842,0.008661366
3.924717911,6.02345936,170.3455802,4.314314958,2.078072879,0.77088065,0.395284835,9.880565609,10.3097072,0.179401223,0.99019508,0.888954205,0.023570315,0.016302325,0.671769806,0.864918401,460.7312059,8930.625766,6.191138708,6.019216002,24.58342526,14.13307797,8.46068711,3.03729881,10.01026898,6.663451383,1.924922447,5.812699722,10.79387003,1.941210575,7.771677628,0.056286217,0.016852865,0.071866241,0.543200279,0.003823747,0.001291882,0.001014043,0.0540646,0.008214222
2.748482633,8.811232746,165.6293525,5.21111505,2.738612065,0.847564352,0.359509051,10.23505581,9.797268074,0.141191057,0.99757263,0.921694475,0.030591735,0.009653135,0.655422363,0.885075353,498.1159435,8433.520308,5.770556842,5.144882747,28.61272941,13.42447083,8.7423812,2.807785475,7.786106094,3.375347767,2.011071702,5.183062306,9.762831491,1.720940656,8.570210145,0.050203145,0.027050179,0.073564797,0.571057704,0.004063284,0.001196182,0.000967884,0.052639411,0.008245597
1.578382123,9.7775726,155.0748002,3.654769781,2.398979122,0.777646945,0.394480081,9.477030385,10.70027189,0.180629667,0.998393392,0.892942439,0.016972143,0.01959074,0.645898766,0.886732708,488.0265439,8409.721904,6.079120089,4.64201106,22.95860816,15.00802549,10.95921805,2.962650445,8.436385847,4.450860363,2.055942703,6.949559193,9.656050644,1.666957236,9.045267479,0.052360297,0.022055337,0.076167196,0.631670158,0.004325508,0.001246154,0.000883558,0.057267962,0.008746799
5.404354641,8.010193505,119.8239363,5.400357312,0.495920882,0.811617264,0.429622608,10.14988774,10.62509981,0.161976727,0.99626466,0.800436646,0.033890226,0.012231708,0.661407756,0.862129875,408.3036895,8763.465247,6.05719075,4.30797821,23.74894559,11.29403843,10.19639781,3.130494357,10.95053217,6.137248,1.989874192,7.376074251,10.03782695,1.655780817,9.09296697,0.058190044,0.022643447,0.077130641,0.57517793,0.003787071,0.001237957,0.0011378,0.050534474,0.008030707
2.825670063,6.78193163,165.4568348,4.585629516,0.433049118,0.834569016,0.413960659,10.49951942,10.59541363,0.142589254,0.999783014,0.830797273,0.036486997,0.024258425,0.695642415,0.827398601,453.2740556,9191.296229,6.063355393,4.020628184,26.94053412,10.36553187,9.859329762,3.037833973,9.892867894,5.955302689,2.073645277,3.505601857,10.21197888,1.784943834,7.955886925,0.061106276,0.030880491,0.08267505,0.524798953,0.00421743,0.001164766,0.001009914,0.057823101,0.008069617
6.079670723,7.243079208,157.4764716,5.403455242,3.138045795,0.84632071,0.390000779,10.09827842,9.607484247,0.157254554,0.996375637,0.837748541,0.040940072,0.028032232,0.667574003,0.87190494,408.650554,11837.51131,5.698387185,6.463093186,29.52533122,12.27783784,9.773497235,2.874878051,10.94131837,6.239672991,1.988777216,5.145950272,9.547828668,1.949247632,8.784100974,0.062858967,0.019052959,0.072806653,0.612346067,0.003972084,0.001127034,0.000941487,0.055359384,0.008310644
1.569864607,7.095421673,118.4299059,5.067558265,1.099871606,0.840483752,0.324338461,10.16412362,10.10048413,0.1349957,0.990451406,0.862186228,0.010639014,0.021518303,0.669571211,0.857495546,406.0385848,8914.952007,6.304134731,5.2454995,22.18086312,8.342493167,10.72051661,2.98193811,11.53670103,3.75987324,2.020035984,4.781917376,10.19405286,1.947985216,7.965178759,0.061846698,0.022266631,0.073694609,0.628757698,0.004233503,0.001232675,0.000984308,0.054339312,0.008201332
5.986639281,8.437997942,122.9893906,3.922470373,3.284798581,0.843269922,0.403938809,10.1153214,10.23719827,0.152074997,0.998980848,0.843636979,0.032661982,0.019830497,0.670544138,0.865902815,463.7962951,10220.11906,5.683817969,5.417649772,23.40515039,15.8219861,9.611310186,3.057219255,11.58002478,5.627325742,1.868670626,4.998012997,9.669202193,1.939448268,7.988673434,0.050956952,0.031995062,0.080311388,0.557095102,0.003722888,0.001206003,0.001192641,0.051991971,0.008086168
6.441724183,8.185885609,129.3841109,4.542689575,1.317522732,0.799043732,0.328448262,10.36540477,9.86919966,0.139668852,0.990037063,0.88253264,0.036101934,0.016098695,0.640114161,0.804546632,456.7074365,6198.109363,5.995678517,4.284996432,22.74737803,8.081373907,10.41267032,2.890555635,11.84011401,6.233713403,1.943285528,4.840046781,10.28124886,1.629328346,7.933168401,0.052784602,0.022652565,0.073157431,0.61918293,0.004152242,0.00128235,0.001057953,0.056327356,0.00881348
6.67989571,9.869890261,169.0750362,4.459779791,2.982525588,0.830285231,0.480302192,10.47125588,9.954711319,0.168230844,0.998496552,0.926546055,0.029568245,0.011429954,0.663818321,0.85698746,485.4020285,8881.146384,5.673821872,5.985724196,18.29214418,15.11784744,9.76583937,3.047997546,12.34374067,5.992755183,1.891797909,4.277972476,9.670740709,1.655028266,8.497409773,0.057905454,0.021856473,0.07476043,0.636890761,0.003864424,0.001278966,0.001006153,0.056081809,0.008168064
