Daily_Flushes,Flush_Volume,Membrane_Flux,Velocity_Crossflow,Pressure_Membrane,Fill_Fraction_GAC_Column,UF_GAC_N_P_Removal,Clinoptilolite_Cost,Polonite_Cost,Clinoptilolite_Capacity,Polonite_Capacity,N_Content_Protein,N_P_Excretion,N_Urine,P_Content_A_Protein,P_Content_V_Protein,P_Urine,Seperation_Efficiency,Density_GAC,Lifetime_GAC,Power_Required_Treatment_EC,Current_EC,Power_Stirrer,Flowrate_Discharge,Pump_UF_Lifetime,Membrane_UF_Lifetime,Switch_Lifetime,Valve_UF_Lifetime,Electrode_EC_Lifetime,Stirrer_Lifetime,U_Pump_Misc_Lifetime,Discount_Rate,U_Pump_UF,U_Valve_UF,U_Tank_UF,U_Switch,UF_Material_Costs,GAC_Material_Costs,U_Stirrer_EC,U_Electrode_EC,EC_Material_Costs,US_Initial_Unit_Cost_Controls,InCountry_Initial_Unit_Cost_Controls,Controls_Material_Costs,U_Pump_Misc,Misc_Material_Costs,U_Media_GAC,Monthly_Work_Days,Construction_Time,Maintenance_Frequency,Maintenance_Time
5.314104791,8.937045702,170.6562695,4.40179052,2.565895731,0.841334562,0.378792284,1.108580356,1.271690958,9.966059809,10.48531795,0.172746074,0.991250059,0.820216415,0.029418429,0.013847003,0.650645354,0.899301883,486.4282387,8086.504183,6.347396283,5.107333062,29.24487512,11.1112208,10.83599874,2.950655357,8.85827363,3.353885078,1.926472173,3.587305566,10.39322032,0.044349319,196.4056632,106.2108499,557.8449024,115.5958302,1471.666314,871.847475,155.1599414,98.0696277,702.5940511,542.7601098,995.7822087,1538.542319,176.627256,2207.38482,0.726694703,21.47694826,3.43316061,1.061065971,0.293865148
4.779405171,6.50425336,136.8303863,3.901715465,0.069645966,0.808355294,0.490051532,1.103560788,1.29357301,10.17980611,10.08327002,0.182420219,0.990775284,0.863665934,0.023870872,0.009220911,0.687107618,0.892210606,478.1586613,9916.161454,5.876692191,5.545601941,27.50103209,15.8654753,11.59393086,2.930960951,8.281824101,2.879795235,1.981851432,4.629156613,9.523773475,0.041178385,170.3219891,96.51058978,503.3961426,116.4520146,1480.522865,828.2342374,147.6765226,103.1654056,724.2720008,541.3556919,1003.44833,1544.804021,173.2957457,2181.290565,3.563150745,21.96401154,3.1044182,1.606727926,0.944237296
2.992393626,9.644013825,140.9641414,3.933540298,2.371094096,0.849650579,0.341632893,1.028181643,1.424791044,10.10862353,9.819465517,0.1424005,0.993697631,0.8390337,0.030653273,0.00890693,0.661246575,0.816789526,469.4511863,4882.119246,6.298819687,6.500588719,22.48028461,10.09252145,10.4278037,3.077149948,11.14387695,4.478988612,2.135886922,4.874955504,10.31436099,0.059423837,161.1576688,102.3834241,521.428004,115.3389435,1456.19048,847.3431169,145.1702301,100.5714113,725.3813736,581.6364679,958.8805794,1540.517047,174.7481653,2232.151285,3.843386362,20.93344596,3.648577951,1.001963938,0.690394093
6.524145761,9.835095243,164.9880423,4.467215766,0.837704085,0.762053743,0.313329962,1.098799413,1.432602506,10.17394698,10.38761088,0.170611012,0.993144707,0.866821528,0.027688792,0.013706942,0.709952825,0.847592785,445.9850601,9420.709176,5.722456993,5.217137839,20.3413552,12.06723821,8.709860692,2.887824803,10.50361682,4.635645813,1.954186244,4.771900567,9.961450607,0.058724606,155.3002065,96.64621994,595.683091,114.7695208,1554.945162,863.0878706,151.9800738,100.0030768,715.1625105,556.7062749,1007.856447,1564.562722,171.6405196,2196.382694,1.956071585,24.0185257,2.547840155,1.028024738,0.367018325
5.296436829,9.887484709,144.3073116,4.167424293,0.707893172,0.837552413,0.35130749,1.083463255,1.421360393,9.984120595,10.15114572,0.176878885,0.993989167,0.801309111,0.015554929,0.008966852,0.668146103,0.86728149,494.2907547,8009.631506,6.143752191,5.038933828,25.50307626,9.75788355,11.81388215,2.803135338,8.953307894,5.44541359,1.865554119,5.303259621,10.76102631,0.046838123,195.6326849,101.8243678,566.3899256,111.6027009,1432.128146,840.8460977,155.6616837,96.94286441,701.5273299,565.8093361,997.4056042,1563.21494,179.0618876,2307.053379,2.503117264,24.27147678,3.37619878,1.078444821,0.627769655
2.096396715,8.805159114,136.6409734,4.486907679,1.331929924,0.752748689,0.419477603,1.14445187,1.385885071,9.387166158,10.30458224,0.182164713,0.998016594,0.850626537,0.02273601,0.021091299,0.697300651,0.875374926,411.2491642,7971.353657,6.273403467,4.029728561,28.35229982,13.13780936,8.248684831,3.010736376,10.85584504,4.805015076,1.927454352,4.709338807,10.22524882,0.048538881,183.0179179,96.8715226,565.8717041,117.3292992,1435.219529,853.6126688,146.7090027,101.3823607,690.9393747,548.5992448,990.2601398,1538.859385,176.0362735,2210.676439,2.871474264,20.15117908,3.330702024,1.881440572,0.600810431
1.527470497,6.284669767,162.5829357,4.760561851,1.10294914,0.826716289,0.343224622,1.063799213,1.307804045,10.47044924,10.04118981,0.155641068,0.992770444,0.812978662,0.025724613,0.014753767,0.672207649,0.886888114,405.4304206,6189.044214,5.921213009,4.222132518,22.65076683,8.858235142,10.01807844,3.115327179,9.835547162,5.2176785,1.902371246,5.147083322,10.20293402,0.043605513,192.6125902,99.2242559,553.0371555,113.6479404,1490.888732,817.2723446,144.2374195,98.03068867,704.7992416,579.94065,1049.345896,1629.286546,179.1834554,2356.291272,4.19183531,23.96549255,3.559950138,1.293613702,0.543746806
3.907742215,8.472592216,135.8923552,4.176621199,0.985059314,0.79184914,0.361596691,1.16512856,1.263639713,10.44128089,10.64232859,0.155820845,0.995301182,0.91737895,0.035822215,0.013222695,0.656203807,0.857750033,439.206584,6673.899062,5.790019383,6.562109421,27.60022821,12.22282501,9.282240721,3.10753246,10.8483754,2.972530287,1.948550562,4.023820621,9.765106168,0.057534023,193.0314394,99.35873324,518.9559177,105.457636,1472.927616,837.4310554,159.4259891,99.52767065,749.1055552,622.608627,1016.687881,1639.296508,165.8749382,2230.319697,1.378120458,22.10142798,2.118314372,1.167002307,0.451937349
2.326015292,7.979238749,143.0920166,4.396045817,2.472117741,0.759704812,0.307883781,1.087792379,1.391503466,9.898363311,10.01435298,0.156072754,0.996293794,0.855939236,0.014066322,0.013859973,0.683137256,0.89819122,425.9123837,8397.287917,6.186962123,4.827617062,28.092434,14.88622006,9.724050007,3.187209836,8.209878117,6.40945913,2.034332535,5.090220551,10.30656218,0.057814412,199.6602718,106.8487051,528.0913518,105.6398345,1451.735449,835.5559126,161.4152883,103.136958,732.9348445,532.527646,898.0579398,1430.585586,184.5700365,2351.344746,3.289938822,24.33230198,2.663477838,1.525344376,0.305354097
2.047049749,6.883931233,152.1104645,4.157387174,1.131092608,0.778770636,0.388052566,1.142250176,1.402178837,9.588200503,9.843589527,0.182345786,0.996968876,0.919162084,0.015183555,0.024443119,0.671643391,0.852131041,451.8162883,8345.9858,5.804838051,5.695663026,22.12378922,13.91926826,10.82042176,2.766437501,11.33399206,4.907936147,1.996469837,5.220848102,9.599628309,0.056316338,175.560257,101.5461594,556.2380492,108.1156548,1445.545365,828.4004083,151.0370951,99.0762274,708.7317265,607.2680165,1040.530001,1647.798018,178.4780945,2304.100689,1.709858932,21.09066329,2.658575176,1.425418374,0.643229417
2.678186504,9.667301023,125.6741445,3.961969117,2.594544209,0.759880434,0.428742204,1.062510517,1.333431511,10.55142431,9.632314273,0.18012579,0.999638244,0.8673848,0.010146841,0.004411547,0.618673192,0.868409146,467.8182221,12683.65888,5.936487678,5.234538234,29.00012538,14.77010114,9.130182512,3.202919065,11.18245384,4.307023646,2.096707502,5.105933041,10.82064638,0.049386643,160.4482312,103.9676021,519.8873069,109.9166444,1570.473799,823.003072,138.3318646,93.84662042,691.463499,573.1122802,1054.475164,1627.587445,177.7871177,2175.236078,4.152677615,22.45714643,3.515859736,1.038955994,0.308013168
5.381346553,8.218556244,134.3796408,4.423448164,2.019359145,0.781206805,0.40175555,1.047327811,1.319161704,10.27501421,10.20906202,0.138354517,0.996306211,0.835621969,0.01867091,0.01751691,0.682546967,0.812991011,485.1826556,9094.267634,6.056261359,4.090196271,18.31893673,13.16109371,10.79186283,2.893053286,11.36792776,5.380953517,1.863931846,3.383289796,10.67441465,0.042371523,162.5450447,103.3107663,544.5574838,109.6250322,1523.276839,828.6177784,147.5584245,95.31996538,736.4017428,593.3075393,975.1894108,1568.49695,173.8420214,2071.535281,1.678463329,23.33436536,2.292018171,1.077712287,0.935735807
2.981394592,8.756103283,150.9603001,5.041375331,0.019592372,0.787072011,0.488908284,1.038129725,1.359760583,10.29545788,10.54358857,0.13304759,0.990183625,0.832829465,0.03730592,0.026496011,0.695360555,0.851925241,450.7529532,11431.27066,6.016121503,4.638512222,21.47357086,9.513613303,11.07478064,2.913384291,8.073699523,3.468225982,2.050579729,6.246498514,9.537799185,0.032264412,184.8030679,104.3051784,523.1274836,107.4058177,1490.920821,806.4582116,143.8104673,100.4317887,705.4392786,569.3675984,1050.107386,1619.474984,174.845723,2373.854783,3.621734924,21.24078738,3.475422213,1.559521571,0.843642221
6.653835082,6.479587811,162.3334991,4.450959978,3.421508206,0.819260233,0.461292439,1.094080789,1.335916205,9.820722251,9.871216236,0.183406465,0.998188896,0.859642732,0.043317664,0.016179002,0.662416138,0.867089964,420.687323,11653.89386,6.395562706,4.196484869,26.4441574,14.00542658,11.60532282,3.044504962,10.53176602,5.854296532,1.835337416,4.303802342,9.478176446,0.052089231,196.8992271,102.114703,542.7196924,110.9218027,1495.121132,869.4474193,145.3997313,94.67270213,733.5328743,613.3924155,1065.646921,1679.039337,186.7922741,2157.806895,3.074488705,21.7958432,3.769522057,1.97367947,0.574691219
2.850026466,7.897889609,149.8394703,3.66228014,2.083600553,0.818270502,0.398702189,1.010807031,1.3854915,10.27953957,10.28235315,0.188397621,0.995210247,0.891838439,0.006989172,0.008815964,0.650139215,0.835664874,400.6279896,8081.929677,6.051107126,5.467539974,18.35540784,8.063636656,11.18209207,3.093216371,9.160683046,5.414860212,1.947201506,5.134393196,9.440320891,0.050654138,173.3765777,101.9962015,566.7904914,106.9537791,1474.310964,852.3714387,163.148495,95.89652991,734.8113561,585.8559132,933.5392366,1519.39515,169.0945021,2230.433775,2.771608222,20.75679022,3.144379531,1.276347633,0.509459777
6.832866387,7.762333876,118.7427161,5.471212345,0.429393815,0.773262706,0.419874186,1.015336051,1.353271593,9.709305486,10.16477762,0.148439126,0.992765853,0.894884983,0.02948534,0.006469678,0.64702702,0.849491515,424.5359515,7532.803579,6.12513976,4.518388499,29.0391491,9.308414446,7.744684058,3.067373619,8.027803399,6.080029285,2.040619876,4.818923687,10.2303483,0.039059381,150.1209228,100.7385656,569.9791844,109.203536,1543.372956,821.1183902,155.2233388,99.318173,745.4369937,533.4311831,977.9256718,1511.356855,180.1782967,2286.832316,1.090524925,24.47627676,3.57560109,1.237460947,0.771824783
4.274516037,6.589447056,120.2212819,4.870995072,1.356774196,0.830685573,0.494119823,1.061976147,1.330971751,9.806108531,10.2430457,0.132194566,0.998243844,0.900740668,0.027026615,0.007817539,0.701098652,0.82144428,439.6398212,8942.935421,5.827924511,6.191415427,23.08676748,8.304775662,9.139263202,2.990348067,9.697156168,5.362805456,1.858865341,3.901683383,10.46036887,0.059992571,196.0781984,103.5141629,509.820305,103.7329385,1546.217923,874.2437246,145.0679115,104.0408963,700.5878748,577.5523077,943.5192719,1521.07158,162.4381676,2179.210299,0.927106642,24.99110051,2.114208912,1.207947516,0.568235339
5.862861646,7.136217495,159.1323044,3.968989115,2.820224924,0.849562172,0.45270258,1.051034851,1.458555834,9.865740737,10.4117942,0.16867578,0.995370877,0.86053322,0.028911009,0.012390291,0.652965335,0.850064381,405.6109038,9107.134279,6.246414478,4.97670693,21.09852055,10.54590123,9.007342553,2.878500822,10.72768073,4.324089656,1.882917426,7.200538382,10.83925703,0.05594457,187.863035,99.06905513,565.1768095,104.4463962,1449.019025,797.7266207,141.9208592,105.6074894,710.007007,535.1452004,985.2029288,1520.348129,187.5876089,2084.788059,3.745092281,21.74864547,2.687740536,1.306101812,0.336716442
3.374527695,7.986719047,170.4936107,5.507901327,0.007458834,0.845960765,0.325367854,1.055059032,1.487143264,9.91670299,9.213940739,0.147259575,0.998331441,0.912207971,0.035094485,0.011120576,0.707629198,0.850400014,485.3086226,10200.00215,6.120176878,4.986207033,23.88323848,9.16633695,10.15009607,3.264380268,12.06344343,7.027061586,2.109012963,5.214320618,9.768505963,0.050134607,168.523279,100.8221437,551.1599294,109.9016201,1463.794037,812.2638026,153.7596791,96.74905041,745.6410787,612.3459587,982.6484002,1594.994359,171.1135595,2184.019809,1.250180497,20.11769598,2.345746066,1.320115118,0.621242306
3.549541829,9.768064051,132.98542,3.659051408,2.498977906,0.805230761,0.45460823,1.111169381,1.405318374,10.31160653,10.22979486,0.132934059,0.998349136,0.828543151,0.022107582,0.012560632,0.702932608,0.896155686,466.7942748,9763.731355,6.357348985,5.005017145,25.99332071,8.348512785,11.42793952,3.081260637,9.788999696,7.00447557,1.996751369,3.085982565,10.29114016,0.031742041,150.7239116,103.5161806,550.8697411,112.2170055,1526.495353,831.2503445,159.0544619,100.7851522,728.5357862,565.7931124,1008.167899,1573.961012,170.2675361,2165.130242,3.312713189,24.26503484,2.169001446,1.371248433,0.535344994
5.786354513,9.203517325,142.022367,5.464115122,1.837507281,0.834435179,0.31591879,1.118554369,1.320223444,9.810675641,10.08992316,0.151609793,0.998881398,0.874694396,0.017705565,0.021599614,0.69443137,0.812316836,469.1943489,7745.215537,5.974786252,4.577325236,23.29903908,12.173016,9.230374172,3.104463091,8.219242296,3.583231879,1.998301193,5.318204156,9.912052276,0.055121022,176.3141635,96.21293294,535.8006722,109.1686221,1462.649068,812.4915148,158.7590663,100.1403262,690.4267526,612.5250722,990.9292088,1603.454281,170.2054389,2211.330476,3.606569554,20.61203815,2.833123449,1.576525309,0.361895088
6.640572285,9.736515533,122.3975317,3.720012066,2.514657943,0.808212558,0.483072502,1.063519206,1.437630305,10.24874863,9.58541113,0.18511517,0.991633578,0.843368734,0.025655641,0.012046165,0.704516084,0.838682286,448.8475947,8745.16709,6.295850822,4.457138614,23.78800402,15.84838758,8.551002096,3.190828686,8.906707508,5.429330868,1.923541397,4.872413728,10.41785159,0.044568264,153.7707918,104.0734517,560.4858096,118.84397,1479.295876,815.0712225,157.4018834,99.20920926,711.3574485,576.8307027,1001.205408,1578.036111,170.4629867,2182.582496,2.368964556,22.46038425,3.980576608,1.243867314,0.735792884
3.502966206,8.026220058,148.5344787,4.012560267,1.520025524,0.770533689,0.380727876,1.130438654,1.380572196,10.15942676,10.4136688,0.135322082,0.999233133,0.882792565,0.031509141,0.014684133,0.705579656,0.814910283,464.3304727,5050.694488,6.135639752,4.399426777,29.42684046,10.13838201,8.583935131,2.829396475,8.975424056,6.931602199,1.986759338,6.07342861,9.884944817,0.049994737,196.1593971,99.3453827,522.0157427,108.5461285,1442.985777,844.7331472,155.6052101,101.0782722,711.0693004,549.1898813,982.7468711,1531.936752,177.7368661,2225.904765,4.33522324,22.49887929,2.409426274,1.191660581,0.376649666
1.952458004,7.42038633,141.1336705,4.186989501,2.583726345,0.802042625,0.44147359,1.07874877,1.461556128,9.497800403,9.987692736,0.156730025,0.990581608,0.841763747,0.036270309,0.016595231,0.634704851,0.899034488,435.8317496,10868.71487,5.981326677,5.364212149,26.58667281,14.3642848,9.849412811,2.854539421,10.88126321,3.732871665,2.010650816,3.404604975,10.14244528,0.032367591,164.3771057,105.187313,551.145914,106.8233212,1431.920145,859.7880423,140.7511518,106.6282952,698.5116662,560.3972398,915.2183774,1475.615617,183.4134149,2211.854282,2.664971497,24.35012146,3.000398515,1.800772017,0.967802732
3.693833457,7.333819386,117.9675088,5.01797154,1.817260593,0.767556325,0.367369239,0.994181173,1.355543605,10.14504815,10.01096691,0.17188443,0.99244796,0.929431711,0.036623619,0.010264024,0.661994502,0.834567272,482.8736879,10480.55232,6.37599178,5.57306614,28.48563554,10.8300218,8.254636553,3.225797104,10.23000485,5.718057407,2.085716192,4.907321822,9.834615626,0.04824643,153.657443,100.5701693,531.8877294,104.0265453,1544.111895,804.058133,147.719663,96.30899484,735.78922,558.6963745,982.2611601,1540.957535,181.1196247,2257.400671,3.36892128,21.80487325,2.490777371,1.382912001,0.503273598
3.893427466,9.043906636,115.1728724,4.343275955,3.404598413,0.826618768,0.498807814,1.03881851,1.439757898,9.681652955,10.13639492,0.155151542,0.990378793,0.848687595,0.0347889,0.005398406,0.726516076,0.839155491,488.6788471,9731.85956,5.89284755,6.678365837,20.42483261,14.18748868,8.061523524,2.949553825,11.98661241,2.644878289,2.092246459,4.990639833,10.14043905,0.056527377,159.5394099,102.9579588,544.2548121,108.0784378,1503.902183,849.2060495,155.6341806,96.33559982,707.6790327,596.7212032,1070.254207,1666.97541,178.5927554,2124.914794,1.098641346,23.16948756,2.618034666,1.80292561,0.769737583
2.426428083,8.333430496,162.0264788,5.524696309,1.438829992,0.754219411,0.494204814,1.126340873,1.258237317,9.824903224,9.393927568,0.132157527,0.990694404,0.904679533,0.017234828,0.01491004,0.671138561,0.828080095,422.9405654,6626.340709,6.216241472,5.291893783,25.92109569,12.79100873,10.55777524,3.111750293,10.67594619,4.755327632,1.953609073,5.543458316,10.1509555,0.04250156,156.5927487,102.6468916,507.5098784,113.0755258,1424.989369,885.7502111,154.6574328,95.64169174,727.6188344,552.433793,1017.405621,1569.839414,170.0473638,2283.749633,3.994661989,20.60653972,2.015852659,1.097517619,0.770201566
5.998126848,7.14884961,116.5955988,5.498526477,0.680074117,0.806719547,0.402370545,1.00941676,1.352693469,10.63694475,10.27956033,0.180981693,0.993733345,0.834022246,0.028140104,0.005364215,0.664322508,0.861078469,443.7379652,11189.96205,5.791767483,5.535613223,29.57048736,10.15821842,10.32980493,3.031743635,11.73328586,5.909240087,2.078460839,5.237025654,10.34581521,0.059274955,162.6101656,100.9173263,579.7797727,108.9357572,1383.715543,841.2652326,161.5220202,96.8962207,713.5137091,609.5344869,964.4203488,1573.954836,188.1843268,2196.099623,0.861322832,20.19085852,2.468777254,1.834080498,0.294369358
3.848995421,9.495413388,165.5015576,3.510924745,1.663383327,0.753217874,0.409147839,1.087155391,1.416139815,10.23123263,9.27377841,0.169968851,0.990125473,0.834726727,0.014657316,0.012072148,0.65786315,0.876931624,493.0297637,9307.837191,5.916874546,5.552014859,22.90649548,14.32512549,10.91239462,3.053420787,9.525521045,4.551758507,1.996841996,5.663206445,10.09708518,0.033525547,161.9460103,106.2965105,553.1712292,105.5070826,1500.629775,865.1404279,156.6758342,99.60537239,693.9231811,594.6441349,959.090286,1553.734421,190.8390817,2140.200217,4.125591177,22.92037969,3.987879161,1.675784346,0.940476235
6.316101263,7.046680885,133.1113835,4.774878772,1.91650351,0.769866773,0.415348031,1.09341421,1.416530734,9.669808962,9.758491513,0.158695586,0.990798058,0.875967614,0.020587094,0.011885903,0.64228801,0.860576547,446.3332061,8595.096965,6.010742539,4.73566321,18.19474343,8.493906794,10.04711842,3.106923654,8.966569368,4.389565976,1.978130196,6.619326614,9.373020845,0.030060058,184.4428817,94.06276264,524.6003403,107.2329478,1447.325459,828.1190845,154.2463386,94.8233028,726.4767321,588.8792931,912.5076068,1501.3869,173.5082645,2047.311234,3.586358516,20.0269595,3.8366506,1.523469532,0.69715739
5.474386607,7.306520407,166.1849527,5.103030226,0.557222127,0.76915675,0.473864528,1.095131465,1.401143854,10.38647522,10.38231391,0.170131363,0.992134758,0.832510691,0.040606726,0.010589905,0.715022855,0.86480908,456.947495,7373.490267,5.697301414,4.603960463,20.63464823,13.6703969,10.36321829,3.253114312,9.7877843,3.50691057,2.030802693,6.965097485,10.45730285,0.034660242,176.3781297,100.1087659,593.6705738,112.8879413,1405.140652,819.321534,152.2471842,101.652788,704.6386799,523.3688743,929.9553124,1453.324187,182.0270979,2297.386673,2.018694251,24.30623804,3.584111397,1.343489718,0.902829911
6.577141336,8.178600341,114.9543952,4.91703696,3.079271517,0.775446372,0.398977968,1.033676064,1.422920726,9.900914424,10.00349366,0.184999341,0.997706007,0.872009461,0.035016795,0.010511712,0.668588018,0.893635598,409.4315713,5320.708741,5.856996021,6.226861601,21.83932257,10.02476703,11.2333733,2.966334572,9.938351386,5.087812822,2.096009579,6.237957553,9.422912602,0.054867901,166.8378252,98.01284813,548.2727414,109.9405452,1490.886882,825.3420102,149.4177642,103.7562463,723.7523302,564.847788,988.6357839,1553.483572,172.0622487,2183.972123,2.87895557,24.73959587,3.856346113,1.643880631,0.604412033
4.899330839,7.515149652,166.0249719,3.984749183,0.449219863,0.831332303,0.459571262,1.153956338,1.394792614,9.113345792,10.01938843,0.130816737,0.999613032,0.866136685,0.034928368,0.017634901,0.638499803,0.878506055,406.6403281,8072.297109,5.695352221,6.151399893,29.63432645,13.58378902,8.958762315,3.2060851,10.40187132,6.43056356,1.964670153,3.849636587,10.73048905,0.047296979,196.6752462,98.45261455,556.3100453,113.0097604,1497.516707,851.4202063,145.9756458,96.86082222,719.9214488,553.8269339,962.914954,1516.741888,173.2696722,2094.585926,1.371611017,24.10552196,3.551633506,1.666954372,0.889454391
3.130034975,9.262420036,114.1089069,3.593696904,1.832547186,0.843415243,0.353140578,1.133190173,1.295703399,9.969455144,10.42422987,0.154055332,0.990722402,0.897460243,0.038702876,0.011271031,0.632047714,0.805956666,478.2428265,7516.942682,5.761009262,4.799645535,24.97756135,13.38627132,10.59512375,2.942957928,9.833604081,5.68047422,2.065972161,5.762307077,9.76374311,0.059494242,168.9710442,94.26944344,522.8103402,114.9757782,1504.938969,818.1894168,147.0245153,106.0141702,760.2432464,616.9236114,1069.090158,1686.01377,172.8864408,2034.474133,2.454928808,20.49758375,3.643767449,1.777895577,0.470113941
2.028467834,6.885415208,134.047745,5.214057519,1.607764778,0.841889196,0.322173225,1.041112571,1.283397882,9.703781442,10.51427068,0.170062987,0.991754145,0.850844071,0.025351519,0.024676147,0.640844421,0.802726775,400.8883443,8247.631126,6.051404725,5.129440013,28.93928477,14.69378858,9.503220674,2.936539521,9.261044561,2.921135865,2.126442709,4.829226297,10.32798394,0.041018465,173.1585614,106.1306499,565.0930659,114.8919692,1460.880486,826.9674791,144.8433804,96.54385277,688.7781314,623.4050536,946.0232048,1569.428258,164.444731,2127.761727,3.642710755,22.05732613,3.202523321,1.024566685,0.427459513
1.307373096,6.980405248,148.7144419,5.434783038,2.974053885,0.762191212,0.4705062,1.164433672,1.371634309,10.35294607,10.07381808,0.15079891,0.993027425,0.840684866,0.019736517,0.018742825,0.656430285,0.851778548,406.2183748,7828.038896,6.258037941,6.66092595,26.05408591,8.282600326,10.18894291,3.091574762,9.90509996,5.084978762,1.983901879,6.187643736,9.457446361,0.054108501,175.0581165,98.7193587,509.9418602,115.3137914,1430.581068,830.0192044,157.7316499,100.5939047,714.6149218,580.6236554,912.2034427,1492.827098,182.4124236,2197.186073,0.980495949,24.64984223,2.034162089,1.392379579,0.483662008
3.057062623,8.413583378,163.8874985,3.963116101,0.101588954,0.822974227,0.317193139,1.082900168,1.454376535,9.870247112,9.872376796,0.171162689,0.99282773,0.879463619,0.014233337,0.013174944,0.665215303,0.855340715,415.5677051,10881.78901,6.177291591,5.012608217,18.15493492,15.53094756,8.7384966,2.941547999,11.42511514,6.531468212,1.991441032,5.647135438,9.129500219,0.050532507,176.2258406,105.6362397,562.2355228,103.7862731,1469.198046,882.0734888,158.7056436,98.10862594,704.5618828,572.8099315,991.7292097,1564.539141,178.3242505,2245.858749,2.978166369,23.7011435,3.951099611,1.058344303,0.561019088
6.037259549,7.128651213,138.4806973,3.648100977,3.255229626,0.752120849,0.37905746,1.043162266,1.393767357,10.21722359,10.1347597,0.156471785,0.997390943,0.878798536,0.026167923,0.024734206,0.67049433,0.864188898,467.1386319,7896.982444,5.607586908,5.477572631,24.40413257,10.80114435,10.95823764,3.007585329,9.25818385,3.370733985,1.938014553,4.607275028,10.26495561,0.042016433,185.0173895,97.47230754,559.2034492,112.3784073,1429.053956,798.4861266,145.5575934,93.81940649,734.6245918,563.5085727,947.5284898,1511.037063,177.2072003,2247.231587,2.192494877,22.24280999,2.915424027,1.957005944,0.472507077
4.012024936,9.390180253,163.1584247,5.386103769,1.843067055,0.824820963,0.406937319,1.04272975,1.351339659,9.990672945,10.52173522,0.166691429,0.995541966,0.925760347,0.008274292,0.023503684,0.675637368,0.889185854,485.7003135,11892.10562,6.035198728,4.660831774,19.55642592,14.66620915,8.561790642,2.867760282,9.331401259,3.112839509,1.968801702,4.661240005,9.94894528,0.050834881,188.1685352,94.65685743,547.9149622,115.0623198,1474.0188,859.3261424,145.2680338,101.337652,752.6887908,592.9601968,1002.358782,1595.318979,165.647937,2252.924406,3.103210053,24.43438425,2.866110441,1.348867724,0.274965561
1.384551252,7.480441873,120.139022,3.785297762,1.786399692,0.79363677,0.450313011,0.995521611,1.404754152,10.15560164,9.198492855,0.18811695,0.99087432,0.900615346,0.020395487,0.009748781,0.643664113,0.823561926,435.7338259,11128.11252,6.223114114,4.549420847,25.71839644,11.17929914,9.673778811,3.070271581,11.04966483,6.318670913,2.051622934,5.131316739,9.999896779,0.049540064,155.1846558,99.02041642,542.1506951,109.5476587,1559.443497,840.7779308,165.1081228,91.37064544,709.7361301,630.3812333,1051.707544,1682.088778,171.4886637,2273.765799,1.95119446,23.08262996,2.415113162,1.214435879,0.77378358
6.587806972,7.66051042,147.9158489,4.257370514,0.914575136,0.768556513,0.401434681,1.047864318,1.263109729,9.874035886,9.710500687,0.176400537,0.990825983,0.796795158,0.016838897,0.018498447,0.632253664,0.899169874,498.4065107,8201.064197,5.976115509,7.714526525,26.62665143,15.57579361,9.998760176,2.909465109,9.538119172,3.96191332,2.050099444,5.738360001,9.760874393,0.031525186,177.6443002,103.2703333,558.3097214,113.4233606,1454.438371,848.6595725,147.0720995,95.50317742,713.3515451,551.5248212,943.360107,1494.884928,180.8148028,2125.772678,3.825042256,20.22726653,2.453457187,1.181582145,0.686107199
5.6452673,8.126645335,148.9187988,5.130670221,2.186100657,0.780631024,0.321707436,1.084973972,1.426819597,10.3062979,10.44977769,0.17698916,0.99952611,0.89542463,0.028173835,0.012377919,0.666457516,0.848497489,442.4911137,7860.504193,6.169136339,5.044376145,21.97550079,14.73377304,12.08036205,3.101272657,10.04581206,4.764136058,2.111505391,6.403020841,10.81204447,0.042110786,173.5121463,96.98164207,546.7875114,114.5443748,1445.153344,844.0032078,159.2050797,102.6272568,715.9221789,605.3334429,1056.149673,1661.483116,182.1776046,2231.194227,4.108378753,22.10937832,2.370141093,1.344900344,0.586998657
1.766501443,7.383330993,160.9575893,4.640189332,1.215096778,0.805034434,0.355032253,1.040361759,1.362449456,10.0791437,10.13353903,0.16575226,0.99344796,0.892212032,0.024556286,0.00808135,0.708984976,0.844726438,475.0716914,12401.2638,6.294375475,4.318404192,27.76271683,9.318437728,9.631602422,2.972425843,10.19561053,4.83081914,2.113052187,4.36966254,9.935777009,0.058899993,168.0233858,99.09153378,548.0004643,107.4204252,1525.669957,862.9951812,157.5552943,96.87321367,726.6703572,607.4645783,994.0002762,1601.464854,171.1658545,2177.829117,2.808701885,22.41389795,2.290001487,1.370030086,0.563900888
2.267719501,8.232264768,156.1368295,4.128166746,3.459432332,0.811281713,0.326896705,1.035585098,1.311397217,9.977821237,9.926820035,0.164580276,0.990365584,0.928400615,0.040839533,0.007316872,0.660880535,0.835875875,445.038719,8976.557141,5.600361871,6.60650004,20.68986954,11.05265352,9.941711501,2.91787158,10.0088711,5.620364149,2.006489365,5.558179278,9.990085107,0.031044088,183.6922956,98.87598544,540.4686943,103.4847964,1435.287029,860.9787442,142.5763962,94.27971891,692.7240244,580.7794932,1033.099193,1613.878686,166.3368473,2231.1154,2.821402065,22.80594092,3.170975136,1.613925459,0.964869988
